Datetime,sentiment
2017-04-06,0.01965934959349594
2017-04-07,0.06763125
2017-04-08,0.13347692307692308
2017-04-09,0.10985454545454544
2017-04-10,0.12358153846153846
2017-04-11,0.04851395348837209
2017-04-12,0.06230952380952381
2017-04-13,0.13925777777777779
2017-04-14,0.081665
2017-04-15,-0.03896000000000001
2017-04-16,0.2472
2017-04-17,-0.014949253731343284
2017-04-18,0.09091746031746033
2017-04-19,0.12065764705882354
2017-04-20,0.15253863636363638
2017-04-21,0.16644375
2017-04-22,0.046944444444444455
2017-04-23,0.22292666666666663
2017-04-24,0.10833023255813953
2017-04-25,0.16421290322580645
2017-04-26,0.10803076923076925
2017-04-27,0.15908529411764705
2017-04-28,0.052726086956521735
2017-04-29,0.24771538461538462
2017-04-30,0.10136086956521739
2017-05-01,0.16376610169491526
2017-05-02,0.08448071895424836
2017-05-03,0.0972795321637427
2017-05-04,0.07454910714285715
2017-05-05,0.1571919191919192
2017-05-06,0.0934695652173913
2017-05-07,0.07642
2017-05-08,0.15662219827586207
2017-05-09,0.10216958174904943
2017-05-10,0.085888
2017-05-11,0.14593228346456694
2017-05-12,0.11235381165919282
2017-05-13,0.16928695652173914
2017-05-14,0.23299999999999998
2017-05-15,0.13408376068376068
2017-05-16,0.08177872340425532
2017-05-17,0.08065339366515838
2017-05-18,0.16384180327868852
2017-05-19,0.044073770491803284
2017-05-20,0.19798333333333332
2017-05-21,0.2310142857142857
2017-05-22,0.08377281553398058
2017-05-23,0.10664939759036145
2017-05-24,0.0350125
2017-05-25,0.08232
2017-05-26,0.08304428571428572
2017-05-27,-0.028500000000000004
2017-05-28,0.08333333333333333
2017-05-29,0.22769166666666665
2017-05-30,0.1585925
2017-05-31,0.03950684931506849
2017-06-01,0.1484486111111111
2017-06-02,0.154205
2017-06-03,0.15814666666666669
2017-06-04,0.18804117647058824
2017-06-05,0.11241111111111111
2017-06-06,0.13820168539325842
2017-06-07,0.14164257425742574
2017-06-08,0.08683012048192772
2017-06-09,0.026918343195266273
2017-06-10,0.23650399999999996
2017-06-11,0.2063578947368421
2017-06-12,0.08004615384615384
2017-06-13,0.07111975308641975
2017-06-14,0.09199197080291971
2017-06-15,0.07933802816901409
2017-06-16,0.021598347107438017
2017-06-17,0.19389166666666668
2017-06-18,0.0644
2017-06-19,0.18637235772357724
2017-06-20,0.11566470588235295
2017-06-21,0.03446630434782609
2017-06-22,0.1006358208955224
2017-06-23,0.1427107843137255
2017-06-24,0.20853809523809522
2017-06-25,0.24817333333333333
2017-06-26,0.03420227272727272
2017-06-27,0.053416521739130425
2017-06-28,0.19352127659574467
2017-06-29,0.17134370860927153
2017-06-30,0.32676374999999996
2017-07-01,0.6852857142857143
2017-07-02,0.6865791666666666
2017-07-03,0.24254065934065935
2017-07-04,0.3608508474576271
2017-07-05,0.13108101265822783
2017-07-06,0.21652549019607842
2017-07-07,0.24417553191489363
2017-07-08,0.5177499999999999
2017-07-09,0.42574285714285715
2017-07-10,0.13202454545454545
2017-07-11,0.1712841463414634
2017-07-12,0.14366879432624113
2017-07-13,0.1644470588235294
2017-07-14,0.20124464285714286
2017-07-15,0.6897333333333333
2017-07-16,0.45915555555555554
2017-07-17,0.09264424778761061
2017-07-18,0.09280389610389611
2017-07-19,0.11106990291262137
2017-07-20,0.08423125000000001
2017-07-21,0.04317083333333333
2017-07-22,0.2562333333333333
2017-07-23,0.07344
2017-07-24,0.10049278350515464
2017-07-25,0.18696825396825398
2017-07-26,0.1273
2017-07-27,0.10233478260869565
2017-07-28,0.20286103896103896
2017-07-29,0.32865555555555553
2017-07-30,0.23795454545454542
2017-07-31,0.06814313725490197
2017-08-01,0.13707321624588364
2017-08-02,0.12031754385964913
2017-08-03,0.1303748148148148
2017-08-04,0.13201917808219177
2017-08-05,0.3159230769230769
2017-08-06,0.06271176470588236
2017-08-07,0.1446140350877193
2017-08-08,0.12170707070707071
2017-08-09,0.1394278787878788
2017-08-10,0.09532344827586206
2017-08-11,0.14897008547008547
2017-08-12,0.37517500000000004
2017-08-13,0.27276666666666666
2017-08-14,0.19764573643410854
2017-08-15,0.1397740566037736
2017-08-16,0.06552380952380953
2017-08-17,0.0617036036036036
2017-08-18,0.13286095238095239
2017-08-19,0.019955555555555563
2017-08-20,0.38908
2017-08-21,0.1975904255319149
2017-08-22,0.1268809090909091
2017-08-23,0.1441698924731183
2017-08-24,0.08650285714285715
2017-08-25,0.13241818181818182
2017-08-26,0.49890769230769233
2017-08-27,0.2534
2017-08-28,0.10643809523809525
2017-08-29,0.15589055793991416
2017-08-30,0.19158903225806453
2017-08-31,0.09081904761904763
2017-09-01,0.15489080459770116
2017-09-02,0.07406153846153846
2017-09-03,0.15494375
2017-09-04,0.41841666666666666
2017-09-05,0.028414141414141416
2017-09-06,0.05541098901098901
2017-09-07,0.015848
2017-09-08,0.012820799999999999
2017-09-09,0.044709090909090914
2017-09-10,0.021182352941176475
2017-09-11,0.06977341040462427
2017-09-12,0.11253563728598606
2017-09-13,0.059846401985111666
2017-09-14,0.09709935483870967
2017-09-15,0.1602958115183246
2017-09-16,0.25700666666666666
2017-09-17,0.24461818181818182
2017-09-18,0.0540169014084507
2017-09-19,0.03755971223021583
2017-09-20,0.071424317617866
2017-09-21,0.08757579908675799
2017-09-22,0.08757453416149069
2017-09-23,0.0856
2017-09-24,0.2382392857142857
2017-09-25,0.0315078167115903
2017-09-26,0.1296575396825397
2017-09-27,0.10477957746478873
2017-09-28,0.041120212765957447
2017-09-29,0.17441546391752577
2017-09-30,0.18116363636363636
2017-10-01,0.2759642857142857
2017-10-02,0.14764857142857143
2017-10-03,0.14517252747252749
2017-10-04,0.07155248226950355
2017-10-05,0.15198373983739838
2017-10-06,0.16824166666666668
2017-10-07,0.07950434782608695
2017-10-08,0.41439333333333334
2017-10-09,0.15140357142857144
2017-10-10,0.09932113821138211
2017-10-11,0.12886808510638298
2017-10-12,0.11526060606060606
2017-10-13,0.11317613636363637
2017-10-14,0.2720058823529412
2017-10-15,0.11361764705882352
2017-10-16,0.05295367231638418
2017-10-17,0.14409411764705882
2017-10-18,0.105112
2017-10-19,-0.0326
2017-10-20,0.16222301587301588
2017-10-21,0.15095555555555557
2017-10-22,0.3356125
2017-10-23,0.06950353982300886
2017-10-24,0.061292207792207794
2017-10-25,0.13671830985915492
2017-10-26,0.18529710144927536
2017-10-27,0.13115163636363636
2017-10-28,0.2272076923076923
2017-10-29,0.2713260869565217
2017-10-30,0.1209508
2017-10-31,0.08192065727699531
2017-11-01,0.11443446601941747
2017-11-02,0.15270492021276597
2017-11-03,0.15899568788501026
2017-11-04,0.1779391304347826
2017-11-05,0.26084722222222223
2017-11-06,0.15469756097560974
2017-11-07,0.14392424242424243
2017-11-08,0.12991298076923077
2017-11-09,0.11548666666666665
2017-11-10,0.09241935483870968
2017-11-11,0.02331
2017-11-12,0.2648153846153846
2017-11-13,0.17499411764705883
2017-11-14,0.1452079646017699
2017-11-15,0.09528823529411765
2017-11-16,0.19248061224489796
2017-11-17,0.11950533333333335
2017-11-18,0.2537736842105263
2017-11-19,-0.01330000000000001
2017-11-20,0.17052727272727272
2017-11-21,0.1667279661016949
2017-11-22,0.21901720430107527
2017-11-23,0.3161538461538462
2017-11-24,0.06729347826086958
2017-11-25,-0.05397
2017-11-26,0.211795
2017-11-27,0.1413362068965517
2017-11-28,0.11562574257425742
2017-11-29,0.07004387755102041
2017-11-30,0.09872480620155039
2017-12-01,0.058651239669421484
2017-12-02,0.19911818181818183
2017-12-03,0.07295217391304348
2017-12-04,0.10922556390977443
2017-12-05,0.1369552380952381
2017-12-06,0.053107438016528924
2017-12-07,0.11507111111111112
2017-12-08,0.11113116883116883
2017-12-09,0.14503636363636363
2017-12-10,0.05358333333333333
2017-12-11,0.14832109375
2017-12-12,0.24196931818181816
2017-12-13,0.21780555555555556
2017-12-14,0.099075
2017-12-15,0.16030550458715595
2017-12-16,0.37466190476190475
2017-12-17,0.17856875
2017-12-18,0.2049973509933775
2017-12-19,0.04438794326241135
2017-12-20,0.09864523809523809
2017-12-21,0.12502857142857143
2017-12-22,0.11710769230769232
2017-12-23,0.23395882352941177
2017-12-24,0.4199
2017-12-25,0.31482692307692306
2017-12-26,0.007495852534562212
2017-12-27,0.12204137931034484
2017-12-28,0.04324895833333334
2017-12-29,0.1657531914893617
2017-12-30,0.2692782608695652
2017-12-31,0.0759857142857143
2018-01-01,0.39894117647058824
2018-01-02,0.1683186440677966
2018-01-03,0.14138275862068966
2018-01-04,0.10723478260869566
2018-01-05,0.0996032967032967
2018-01-06,0.3291866666666667
2018-01-07,0.3382764705882353
2018-01-08,0.1661488888888889
2018-01-09,0.05086574074074074
2018-01-10,0.11763269230769231
2018-01-11,0.12908732394366199
2018-01-12,0.17345675675675676
2018-01-13,0.1618125
2018-01-14,0.039357142857142854
2018-01-15,0.16657037037037037
2018-01-16,0.12299557522123894
2018-01-17,0.07254457831325302
2018-01-18,0.12579953051643192
2018-01-19,0.15038374999999998
2018-01-20,0.3607470588235294
2018-01-21,0.3244277777777778
2018-01-22,0.04870940170940172
2018-01-23,0.0931186046511628
2018-01-24,0.042499579831932775
2018-01-25,0.02864724409448819
2018-01-26,0.0630030888030888
2018-01-27,0.08673283582089553
2018-01-28,0.14707115384615385
2018-01-29,0.03099249329758713
2018-01-30,0.0520566091954023
2018-01-31,0.1071
2018-02-01,0.12206615044247789
2018-02-02,0.06531471428571428
2018-02-03,0.16488793103448274
2018-02-04,0.16698636363636365
2018-02-05,0.06832989949748744
2018-02-06,0.0906255737704918
2018-02-07,0.012614910025706942
2018-02-08,0.06054420600858369
2018-02-09,0.08285176991150442
2018-02-10,0.24664117647058822
2018-02-11,0.3516857142857143
2018-02-12,0.14467021276595746
2018-02-13,0.10789732142857143
2018-02-14,0.11602319587628866
2018-02-15,0.14339367088607594
2018-02-16,0.12264637681159421
2018-02-17,0.2899055555555556
2018-02-18,0.12137857142857143
2018-02-19,0.32048823529411763
2018-02-20,0.0873813725490196
2018-02-21,0.10653211009174313
2018-02-22,0.14808977272727272
2018-02-23,0.15812162162162163
2018-02-24,0.21469166666666664
2018-02-25,0.3300692307692307
2018-02-26,0.1576851851851852
2018-02-27,0.14946196319018407
2018-02-28,0.10081470588235295
2018-03-01,0.0481741935483871
2018-03-02,0.1275425925925926
2018-03-03,0.05323333333333335
2018-03-04,0.53265
2018-03-05,0.175303125
2018-03-06,0.06999636363636363
2018-03-07,-0.01586395348837209
2018-03-08,0.11920208333333333
2018-03-09,0.13247596153846153
2018-03-10,0.30866666666666664
2018-03-11,0.21678636363636364
2018-03-12,0.11218152866242039
2018-03-13,0.08138909090909091
2018-03-14,-0.005320370370370372
2018-03-15,0.130255
2018-03-16,0.08486774193548387
2018-03-17,0.24945
2018-03-18,0.42715000000000003
2018-03-19,0.06048962962962963
2018-03-20,0.1439619718309859
2018-03-21,-0.0018952380952380926
2018-03-22,0.07297999999999999
2018-03-23,0.008896638655462183
2018-03-24,0.26011666666666666
2018-03-25,0.2813875
2018-03-26,0.17007973856209152
2018-03-27,0.11634965986394558
2018-03-28,0.04646647727272728
2018-03-29,0.061264227642276424
2018-03-30,0.0657
2018-03-31,0.0785125
2018-04-01,-0.073065
2018-04-02,0.07612514619883042
2018-04-03,0.10851810344827587
2018-04-04,0.14951512605042017
2018-04-05,0.06996309523809524
2018-04-06,0.17400833333333335
2018-04-07,0.21024285714285715
2018-04-08,-0.243372
2018-04-09,0.20018045977011495
2018-04-10,0.130855
2018-04-11,0.1339294871794872
2018-04-12,0.05211917808219178
2018-04-13,0.17923260869565216
2018-04-14,0.14753999999999998
2018-04-15,0.22614210526315792
2018-04-16,0.16025714285714285
2018-04-17,0.05025647058823529
2018-04-18,0.1588972602739726
2018-04-19,-0.007130857142857143
2018-04-20,0.01671408775981524
2018-04-21,0.17182
2018-04-22,0.16071052631578947
2018-04-23,0.05189736842105263
2018-04-24,0.05987885714285714
2018-04-25,0.08515416666666667
2018-04-26,0.036365822784810126
2018-04-27,0.048162576687116564
2018-04-28,-0.033568181818181816
2018-04-29,0.03674705882352941
2018-04-30,0.11757024390243903
2018-05-01,0.09552234957020057
2018-05-02,0.1343093253968254
2018-05-03,0.105184375
2018-05-04,0.15256734317343174
2018-05-05,0.24654
2018-05-06,0.2187
2018-05-07,0.16038068965517244
2018-05-08,0.16139811320754718
2018-05-09,0.15116153846153846
2018-05-10,0.22490443349753694
2018-05-11,0.1555022727272727
2018-05-12,0.41402
2018-05-13,0.1252888888888889
2018-05-14,0.10791911764705882
2018-05-15,0.09661282051282052
2018-05-16,0.1338934065934066
2018-05-17,0.04002467532467532
2018-05-18,0.22845000000000001
2018-05-19,0.07386
2018-05-20,0.29063
2018-05-21,0.10245454545454546
2018-05-22,0.0806095238095238
2018-05-23,0.144816
2018-05-24,0.05312589285714286
2018-05-25,0.10171168831168832
2018-05-26,0.34349090909090907
2018-05-27,0.3224
2018-05-28,0.1625818181818182
2018-05-29,0.0874
2018-05-30,0.0768625
2018-05-31,0.08914358974358975
2018-06-01,0.20991085271317828
2018-06-02,0.08488
2018-06-03,0.15146190476190474
2018-06-04,0.13684891640866872
2018-06-05,0.14637445255474452
2018-06-06,0.11441770833333333
2018-06-07,0.111879
2018-06-08,0.05047225433526011
2018-06-09,0.14100555555555555
2018-06-10,0.038555555555555565
2018-06-11,0.11625952380952381
2018-06-12,0.08194324324324323
2018-06-13,0.04670733944954129
2018-06-14,0.10420495049504949
2018-06-15,0.10921206896551724
2018-06-16,0.19457857142857143
2018-06-17,0.19943076923076924
2018-06-18,0.13214117647058823
2018-06-19,0.04553717948717949
2018-06-20,0.10503921568627451
2018-06-21,-0.03630082644628099
2018-06-22,0.021492682926829272
2018-06-23,0.19138181818181818
2018-06-24,0.42876923076923074
2018-06-25,0.06312797202797203
2018-06-26,0.06443333333333334
2018-06-27,0.050386400000000005
2018-06-28,0.032984684684684684
2018-06-29,0.12845901639344262
2018-06-30,0.32178333333333337
2018-07-01,0.10727272727272727
2018-07-02,0.12757362637362638
2018-07-03,0.07858461538461538
2018-07-04,0.25301666666666667
2018-07-05,0.12044444444444445
2018-07-06,0.17278666666666667
2018-07-07,0.33835714285714286
2018-07-08,0.170595
2018-07-09,0.16852125
2018-07-10,0.0948258064516129
2018-07-11,0.14430823529411765
2018-07-12,0.13933928571428572
2018-07-13,0.17787391304347827
2018-07-14,0.11227272727272729
2018-07-15,0.23062727272727274
2018-07-16,0.12803396226415095
2018-07-17,0.12983396226415095
2018-07-18,0.0632948051948052
2018-07-19,0.21275922330097088
2018-07-20,0.1753722222222222
2018-07-21,-0.032885714285714275
2018-07-22,0.22102666666666668
2018-07-23,0.1921257575757576
2018-07-24,0.11247125
2018-07-25,0.1787627272727273
2018-07-26,0.09338125
2018-07-27,0.13242136752136752
2018-07-28,0.1679375
2018-07-29,0.19889032258064515
2018-07-30,0.14740382513661204
2018-07-31,0.16238573853989813
2018-08-01,0.15619301801801802
2018-08-02,0.18666284518828452
2018-08-03,0.19813189368770764
2018-08-04,0.29008478260869563
2018-08-05,0.2438315789473684
2018-08-06,0.12673244680851065
2018-08-07,0.06640350877192983
2018-08-08,0.20338992805755396
2018-08-09,0.17745616438356165
2018-08-10,0.07584857142857143
2018-08-11,0.251521052631579
2018-08-12,0.2625176470588235
2018-08-13,0.16326967213114754
2018-08-14,0.18016857142857143
2018-08-15,0.13318826815642457
2018-08-16,0.09180252525252525
2018-08-17,0.11986504854368932
2018-08-18,0.16606153846153845
2018-08-19,0.32844285714285715
2018-08-20,0.09530571428571429
2018-08-21,0.11846865671641792
2018-08-22,0.06939764705882354
2018-08-23,0.1267980198019802
2018-08-24,0.07521630434782609
2018-08-25,0.26552
2018-08-26,0.2901125
2018-08-27,0.16621521739130435
2018-08-28,0.14742903225806453
2018-08-29,0.12944127906976743
2018-08-30,0.10589139240506329
2018-08-31,0.1491436936936937
2018-09-01,0.403996
2018-09-02,0.21239375
2018-09-03,0.28049473684210524
2018-09-04,0.14101384615384616
2018-09-05,0.11694640883977901
2018-09-06,0.003799999999999998
2018-09-07,-0.0332537037037037
2018-09-08,0.17703428571428573
2018-09-09,0.3355807692307692
2018-09-10,0.041981659388646286
2018-09-11,0.1063323383084577
2018-09-12,0.14063936305732483
2018-09-13,0.16890114942528736
2018-09-14,0.08051989247311828
2018-09-15,0.15265
2018-09-16,0.1065875
2018-09-17,0.10048661417322834
2018-09-18,0.13335059523809523
2018-09-19,0.16518766233766233
2018-09-20,0.1602086956521739
2018-09-21,0.08574921875
2018-09-22,0.18887894736842106
2018-09-23,0.07933571428571429
2018-09-24,0.17492992125984252
2018-09-25,0.11130428571428572
2018-09-26,0.13676339285714287
2018-09-27,0.09735129533678757
2018-09-28,0.14578727272727274
2018-09-29,0.1373
2018-09-30,0.09493076923076925
2018-10-01,0.13614901960784315
2018-10-02,0.18188940397350992
2018-10-03,0.1618464864864865
2018-10-04,0.04032958579881656
2018-10-05,0.05912183908045977
2018-10-06,0.3382823529411765
2018-10-07,0.202075
2018-10-08,0.14191747572815533
2018-10-09,0.20463049645390072
2018-10-10,0.06719119170984456
2018-10-11,0.13885291005291006
2018-10-12,0.16120081967213115
2018-10-13,0.13799333333333333
2018-10-14,0.29413846153846157
2018-10-15,0.08409264705882354
2018-10-16,0.10415915492957746
2018-10-17,0.10894774774774775
2018-10-18,0.05815918367346939
2018-10-19,0.09153430656934307
2018-10-20,0.06656923076923077
2018-10-21,-0.07785714285714286
2018-10-22,0.1721062937062937
2018-10-23,0.10841973684210526
2018-10-24,0.14434043715846995
2018-10-25,0.12886647058823528
2018-10-26,0.13161032608695653
2018-10-27,0.15179629629629632
2018-10-28,0.27909666666666666
2018-10-29,0.0710919014084507
2018-10-30,0.146395
2018-10-31,0.12733409090909092
2018-11-01,0.07306061472480344
2018-11-02,0.06471830303030303
2018-11-03,0.03330285714285714
2018-11-04,0.1961269230769231
2018-11-05,0.09973347368421054
2018-11-06,0.17291761658031088
2018-11-07,0.05007695652173913
2018-11-08,0.12999109589041097
2018-11-09,0.09134427860696517
2018-11-10,0.203084
2018-11-11,0.18873076923076923
2018-11-12,0.017089316239316237
2018-11-13,0.03700183486238532
2018-11-14,0.031372538860103626
2018-11-15,0.12882380952380953
2018-11-16,0.10681643835616439
2018-11-17,0.23757941176470587
2018-11-18,0.28303684210526314
2018-11-19,0.043743658536585364
2018-11-20,-0.007631533477321815
2018-11-21,0.07731849056603773
2018-11-22,0.30443030303030305
2018-11-23,0.059533333333333334
2018-11-24,0.22627105263157896
2018-11-25,-0.03364705882352942
2018-11-26,0.07026824146981626
2018-11-27,0.1216425087108014
2018-11-28,0.1486256
2018-11-29,0.12516708860759493
2018-11-30,0.08304162162162163
2018-12-01,0.2897206896551724
2018-12-02,0.18037058823529412
2018-12-03,0.19048648648648647
2018-12-04,0.056455350553505534
2018-12-05,0.2938046511627907
2018-12-06,0.04972905660377359
2018-12-07,0.03107046153846154
2018-12-08,0.05678529411764706
2018-12-09,0.15856896551724137
2018-12-10,0.0379989010989011
2018-12-11,0.05674666666666667
2018-12-12,0.05403821989528796
2018-12-13,0.13826140350877195
2018-12-14,0.036146601941747576
2018-12-15,0.17483478260869567
2018-12-16,0.2037103448275862
2018-12-17,0.08295570175438596
2018-12-18,0.11285923913043477
2018-12-19,0.06441155555555556
2018-12-20,0.02554423676012461
2018-12-21,0.06596050156739813
2018-12-22,0.02966071428571429
2018-12-23,0.0384735294117647
2018-12-24,0.0917675
2018-12-25,0.17664375
2018-12-26,0.15583594470046083
2018-12-27,0.08192329545454545
2018-12-28,0.16003040540540542
2018-12-29,0.10826842105263158
2018-12-30,0.1886235294117647
2018-12-31,0.15727403846153848
2019-01-01,0.44659642857142856
2019-01-02,-0.010075108790252394
2019-01-03,-0.0066140481651376145
2019-01-04,0.11224258373205742
2019-01-05,0.16076938775510205
2019-01-06,0.14117115384615386
2019-01-07,0.09454869565217391
2019-01-08,0.15916290909090908
2019-01-09,0.10696916426512967
2019-01-10,0.08233235294117647
2019-01-11,0.17588903225806451
2019-01-12,-0.010299999999999993
2019-01-13,0.12501470588235294
2019-01-14,0.03547106918238994
2019-01-15,0.10672191011235956
2019-01-16,0.09309142857142857
2019-01-17,0.1131751724137931
2019-01-18,0.1489723404255319
2019-01-19,0.2714142857142857
2019-01-20,0.2657037037037037
2019-01-21,0.17306774193548388
2019-01-22,0.07257751937984495
2019-01-23,0.09511485148514852
2019-01-24,0.03176884057971015
2019-01-25,0.08358223684210526
2019-01-26,0.07108
2019-01-27,0.1082157894736842
2019-01-28,0.12513666666666667
2019-01-29,0.07678528698464027
2019-01-30,0.14077760683760684
2019-01-31,0.16803446327683616
2019-02-01,0.1126896
2019-02-02,0.4412291666666666
2019-02-03,0.20386363636363639
2019-02-04,0.14642234636871507
2019-02-05,0.13866517412935322
2019-02-06,0.10597557251908396
2019-02-07,0.15072990654205606
2019-02-08,0.12052608695652174
2019-02-09,0.4127
2019-02-10,0.19528421052631578
2019-02-11,0.10364473684210526
2019-02-12,0.09730689655172413
2019-02-13,0.15098095238095235
2019-02-14,0.06580394736842106
2019-02-15,0.10406666666666667
2019-02-16,0.1906818181818182
2019-02-17,0.15261578947368423
2019-02-18,-0.015939393939393944
2019-02-19,0.12723333333333334
2019-02-20,0.12463553719008265
2019-02-21,0.14741801801801802
2019-02-22,0.18138522727272727
2019-02-23,0.19759047619047618
2019-02-24,0.08089166666666667
2019-02-25,0.1984488
2019-02-26,0.1326776470588235
2019-02-27,0.15227303370786519
2019-02-28,0.15103977272727273
2019-03-01,0.12804639175257732
2019-03-02,0.150175
2019-03-03,0.10385789473684211
2019-03-04,0.211712213740458
2019-03-05,0.07196835443037974
2019-03-06,0.18083707865168538
2019-03-07,0.05912285714285714
2019-03-08,0.16438311688311688
2019-03-09,0.21215238095238093
2019-03-10,0.22250833333333334
2019-03-11,0.12679904306220097
2019-03-12,0.17487885714285714
2019-03-13,0.12025390625
2019-03-14,0.11237529411764706
2019-03-15,0.13419883040935673
2019-03-16,0.22075172413793104
2019-03-17,0.2359388888888889
2019-03-18,0.15214583333333334
2019-03-19,0.19659719626168226
2019-03-20,0.13342372881355932
2019-03-21,0.1583502777777778
2019-03-22,0.14367462686567165
2019-03-23,0.281776
2019-03-24,0.05373783783783783
2019-03-25,0.14144737394957985
2019-03-26,0.09445963060686016
2019-03-27,0.08736589595375722
2019-03-28,0.1562285714285714
2019-03-29,0.172418253968254
2019-03-30,0.10357083333333333
2019-03-31,0.09152352941176471
2019-04-01,0.11032333333333334
2019-04-02,0.2531424
2019-04-03,0.14641456953642384
2019-04-04,0.12754150943396228
2019-04-05,0.1185735294117647
2019-04-06,0.20176470588235296
2019-04-07,0.0904875
2019-04-08,0.1557351111111111
2019-04-09,0.1257779527559055
2019-04-10,0.061820689655172414
2019-04-11,0.1789683673469388
2019-04-12,0.07668308823529413
2019-04-13,0.21595833333333334
2019-04-14,0.14349411764705883
2019-04-15,0.15389666666666665
2019-04-16,0.08082803738317756
2019-04-17,0.11730593607305936
2019-04-18,0.0912421052631579
2019-04-19,-0.03772608695652173
2019-04-20,0.04595000000000001
2019-04-21,0.3058294117647059
2019-04-22,0.054475238095238104
2019-04-23,0.08848768115942028
2019-04-24,-0.05956533333333333
2019-04-25,-0.03182564102564102
2019-04-26,0.034386666666666676
2019-04-27,0.20046666666666668
2019-04-28,0.05455769230769232
2019-04-29,0.06920437500000001
2019-04-30,0.1276831869510665
2019-05-01,0.15944664246823959
2019-05-02,0.054281578947368424
2019-05-03,0.17166810344827585
2019-05-04,0.2623388888888889
2019-05-05,0.2149344827586207
2019-05-06,0.11334503816793894
2019-05-07,0.03436837606837607
2019-05-08,-0.0005388888888888861
